Id,OverallQual,GrLivArea,YearBuilt,YearRemodAdd,YrSold,TotalBsmtSF,1stFlrSF,2ndFlrSF,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,GarageCars,GarageArea,LotArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,SalePrice,TotalSF,TotalBath,HouseAge,Remodeled,HasGarage,TotalPorch,Qual_Area,Qual_TotalSF,SalePrice_Log,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
1381,5,1032,1915,1925,2006,689.0,565,467,2,1,4,7,2,391.0,8172,160,240,180,184789,1721.0,2.5,91,1,1,580,5160,8605.0,12.126975324171472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1382,6,1234,1887,1887,2008,980.0,619,615,3,0,4,7,1,265.0,17949,410,250,80,153669,2214.0,3.0,121,0,1,740,7404,13284.0,11.942562725049378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1383,10,2589,1958,1983,2006,1882.0,1879,710,3,0,3,7,2,448.0,4481,180,40,90,431068,4471.0,3.0,48,1,1,310,25890,44710.0,12.974023449079823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1384,6,1648,1926,1926,2007,1437.0,876,772,3,0,3,7,2,447.0,14285,390,240,30,252071,3085.0,3.0,81,0,1,660,9888,18510.0,12.437470039970721,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1385,8,1429,1984,1984,2009,1107.0,749,680,2,0,3,5,2,428.0,16166,260,160,30,278535,2536.0,2.0,25,0,1,450,11432,20288.0,12.53730259390944,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1386,6,1135,1977,1992,2007,573.0,568,567,2,1,1,4,1,277.0,4315,360,120,50,220433,1708.0,2.5,30,1,1,530,6810,10248.0,12.303353609336057,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1387,8,1796,1975,1990,2007,1595.0,1131,665,3,1,4,7,2,437.0,6596,330,140,70,291518,3391.0,3.5,32,1,1,540,14368,27128.0,12.58286046275147,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1388,5,1359,1995,1995,2006,1237.0,884,475,3,0,2,5,3,623.0,15450,460,270,150,234705,2596.0,3.0,11,0,1,880,6795,12980.0,12.366088946062836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1389,10,2109,1892,1892,2008,1117.0,1457,652,2,0,3,6,2,500.0,19901,480,20,70,307789,3226.0,2.0,116,0,1,570,21090,32260.0,12.63717301123017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1390,7,1499,1880,1880,2010,1207.0,882,617,1,1,3,6,2,470.0,8173,90,220,150,199515,2706.0,1.5,130,0,1,460,10493,18942.0,12.20364971259742,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1391,5,1224,1913,1923,2006,843.0,872,352,2,0,3,5,1,248.0,3242,290,30,50,153128,2067.0,2.0,93,1,1,370,6120,10335.0,11.939035982388923,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1392,4,1165,1958,1963,2010,1044.0,641,524,1,0,3,7,2,376.0,7220,200,140,160,188075,2209.0,1.0,52,1,1,500,4660,8836.0,12.144601415442068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1393,5,1267,1957,1967,2007,1187.0,949,318,1,0,3,6,1,242.0,5009,200,170,0,165548,2454.0,1.0,50,1,1,370,6335,12270.0,12.017022502485991,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1394,7,1106,2000,2025,2010,1023.0,742,364,3,0,3,6,2,449.0,13773,330,270,180,232918,2129.0,3.0,10,1,1,780,7742,14903.0,12.358446032622245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1395,6,1354,1972,1972,2008,1203.0,914,440,3,0,3,7,2,493.0,5034,80,290,170,255988,2557.0,3.0,36,0,1,540,8124,15342.0,12.452889753788517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1396,8,1529,1977,1997,2006,970.0,860,669,1,1,4,6,2,397.0,16185,330,20,160,282063,2499.0,1.5,29,1,1,510,12232,19992.0,12.549889274525524,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1397,7,1585,1961,1971,2008,1435.0,827,758,2,1,3,6,1,296.0,6636,490,60,160,296915,3020.0,2.5,47,1,1,710,11095,21140.0,12.601204549498547,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1398,5,1847,1917,1942,2008,1416.0,1181,666,2,1,3,6,2,463.0,7085,110,70,110,203672,3263.0,2.5,91,1,1,290,9235,16315.0,12.224271045565146,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1399,7,1623,1893,1893,2006,854.0,1111,512,2,0,3,6,2,0.0,10054,460,100,110,284967,2477.0,2.0,113,0,0,670,11361,17339.0,12.560132172245083,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1400,8,1637,1970,1975,2008,1192.0,865,772,2,1,2,5,2,0.0,12973,200,240,50,299176,2829.0,2.5,38,1,0,490,13096,22632.0,12.608790650469928,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1401,5,1434,1933,1933,2009,1392.0,1125,309,2,1,3,5,1,242.0,3134,190,210,60,182879,2826.0,2.5,76,0,1,460,7170,14130.0,12.116585479028638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1402,5,1346,2009,2029,2009,1270.0,1068,278,2,1,3,5,2,400.0,18408,50,250,70,202548,2616.0,2.5,0,1,1,370,6730,13080.0,12.21873711156607,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1403,3,1034,1980,2005,2009,569.0,686,348,3,0,4,6,2,436.0,16617,490,80,20,154513,1603.0,3.0,29,1,1,590,3102,4809.0,11.948039986101389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1404,8,1821,1968,1968,2010,1588.0,1429,392,2,1,4,8,2,457.0,3222,440,190,160,281531,3409.0,2.5,42,0,1,790,14568,27272.0,12.548001396832966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1405,8,2111,1935,1940,2008,1906.0,1169,942,1,0,2,4,2,451.0,10111,350,110,70,309463,4017.0,1.0,73,1,1,530,16888,32136.0,12.642597047701742,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1406,7,1323,1973,1988,2006,841.0,671,652,3,1,3,5,2,469.0,5364,110,40,100,265370,2164.0,3.5,33,1,1,250,9261,15148.0,12.488884125882066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1407,9,1944,1972,1972,2006,1430.0,994,950,1,0,2,6,1,282.0,2567,400,0,190,324476,3374.0,1.0,34,0,1,590,17496,30366.0,12.68996993434003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1408,8,1514,1963,1973,2010,1295.0,1023,491,2,1,1,4,2,417.0,7938,300,130,170,287430,2809.0,2.5,47,1,1,600,12112,22472.0,12.568738110414934,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1409,7,1661,1964,1989,2006,1195.0,861,800,1,1,3,6,3,649.0,19303,10,240,150,286050,2856.0,1.5,42,1,1,400,11627,19992.0,12.56392539558289,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1410,9,1666,1901,1901,2009,926.0,1312,354,2,0,3,5,2,431.0,8771,150,240,120,263246,2592.0,2.0,108,0,1,510,14994,23328.0,12.48084803391989,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1411,5,1166,1914,1914,2008,994.0,632,534,2,0,3,6,2,412.0,12825,0,240,80,158492,2160.0,2.0,94,0,1,320,5830,10800.0,11.973465707286358,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1412,4,1040,1895,1895,2006,994.0,615,425,1,0,4,6,2,448.0,13328,30,20,180,112561,2034.0,1.0,111,0,1,230,4160,8136.0,11.631259459931767,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1413,6,1595,1929,1939,2006,1317.0,1191,404,3,0,4,7,2,462.0,15632,460,280,60,187667,2912.0,3.0,77,1,1,800,9570,17472.0,12.142429723224216,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1414,3,1133,2001,2001,2007,1107.0,640,493,1,0,4,8,2,464.0,18513,0,140,160,142052,2240.0,1.0,6,0,1,300,3399,6720.0,11.863955506383506,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1415,7,1300,2007,2017,2007,882.0,744,556,2,0,2,5,2,438.0,14942,460,90,70,239555,2182.0,2.0,0,1,1,620,9100,15274.0,12.386542488960654,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1416,10,2010,1992,2017,2007,1189.0,1392,618,2,0,3,6,2,419.0,3334,340,250,70,416535,3199.0,2.0,15,1,1,660,20100,31990.0,12.939728171427612,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1417,3,808,1896,1911,2008,663.0,470,338,2,1,3,6,2,430.0,16626,120,90,20,98061,1471.0,2.5,112,1,1,230,2424,4413.0,11.493355210673352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1418,4,848,1959,1964,2009,562.0,479,369,2,0,3,6,2,393.0,3853,490,230,150,95205,1410.0,2.0,50,1,1,870,3392,5640.0,11.463798244003536,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1419,7,1506,2009,2034,2009,1400.0,867,639,1,0,2,5,2,414.0,15378,440,20,110,259389,2906.0,1.0,0,1,1,570,10542,20342.0,12.466087999620234,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1420,10,1938,1964,1964,2009,1087.0,1254,684,2,0,2,5,1,216.0,12632,410,280,140,328223,3025.0,2.0,45,0,1,830,19380,30250.0,12.701451581107138,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1421,6,1885,1973,1973,2008,1351.0,1488,397,2,0,3,6,2,475.0,9703,300,50,30,255928,3236.0,2.0,35,0,1,380,11310,19416.0,12.452655341244808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1422,7,1636,1960,1960,2008,1142.0,1226,410,2,0,4,7,2,475.0,11822,190,40,60,242357,2778.0,2.0,48,0,1,290,11452,19446.0,12.398171250838047,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1423,3,674,1948,1953,2007,653.0,394,280,2,1,4,8,3,713.0,12795,60,230,100,88571,1327.0,2.5,59,1,1,390,2022,3981.0,11.391571059558053,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1424,5,1137,1948,1948,2006,655.0,692,445,2,0,3,7,2,457.0,4657,390,180,40,187265,1792.0,2.0,58,0,1,610,5685,8960.0,12.140285344992074,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1425,10,2204,1895,1905,2010,1112.0,1409,795,3,1,3,6,1,235.0,11126,320,130,120,352770,3316.0,3.5,115,1,1,570,22040,33160.0,12.77357440018972,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1426,10,2417,1930,1955,2010,1496.0,1918,499,1,1,3,7,1,250.0,18840,270,160,100,370604,3913.0,1.5,80,1,1,530,24170,39130.0,12.822892084377571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427,1,400,1984,2009,2006,364.0,220,180,2,0,3,6,2,444.0,13326,490,110,40,88122,764.0,2.0,22,1,1,640,400,764.0,11.386488844821573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1428,10,1624,1945,1960,2007,981.0,986,638,1,0,2,6,1,231.0,13595,430,80,70,360093,2605.0,1.0,62,1,1,580,16240,26050.0,12.79412038745983,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1429,7,1924,1888,1888,2006,1193.0,1383,541,2,0,4,6,3,659.0,15067,490,250,160,306724,3117.0,2.0,118,0,1,900,13468,21819.0,12.633706859659384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1430,9,1927,1986,2006,2006,1088.0,1520,407,1,1,3,6,2,455.0,9384,430,240,100,345724,3015.0,1.5,20,1,1,770,17343,27135.0,12.75339894033286,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1431,7,1376,1979,2004,2010,1180.0,752,624,2,0,2,6,3,0.0,3455,190,20,180,267008,2556.0,2.0,31,1,0,390,9632,17892.0,12.495037644679458,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1432,7,1656,1965,1970,2007,885.0,940,716,1,1,2,5,2,441.0,11704,310,170,170,229160,2541.0,1.5,42,1,1,650,11592,17787.0,12.342180092276303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1433,7,1022,1943,1943,2008,680.0,580,442,2,1,2,6,3,668.0,6491,80,30,90,207644,1702.0,2.5,65,0,1,200,7154,11914.0,12.243585169789945,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1434,8,1700,1901,1926,2010,1090.0,860,840,2,1,3,6,1,233.0,5565,330,130,40,251705,2790.0,2.5,109,1,1,500,13600,22320.0,12.436017018741554,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1435,5,1315,1989,1999,2008,1022.0,895,420,2,0,4,7,2,437.0,17567,130,230,0,165720,2337.0,2.0,19,1,1,360,6575,11685.0,12.018060930447811,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1436,2,984,1976,1981,2007,851.0,689,295,2,0,3,6,1,264.0,15263,30,50,160,128980,1835.0,2.0,31,1,1,240,1968,3670.0,11.767420385674335,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1437,6,1197,1897,1912,2006,917.0,814,383,2,1,3,7,1,280.0,13595,280,250,160,200117,2114.0,2.5,109,1,1,690,7182,12684.0,12.206662471548603,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1438,8,1717,1950,1965,2009,1657.0,895,822,2,1,4,7,2,0.0,18908,140,140,0,322825,3374.0,2.5,59,1,0,280,13736,26992.0,12.684868757363581,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1439,5,1064,2006,2016,2009,1038.0,554,510,2,1,3,6,2,442.0,3829,160,160,0,157239,2102.0,2.5,3,1,1,320,5320,10510.0,11.965528579535796,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1440,8,1751,1976,1976,2007,1191.0,986,765,3,1,2,6,0,12.0,17373,180,230,80,277060,2942.0,3.5,31,0,1,490,14008,23536.0,12.531992977531855,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1441,10,1820,1880,1895,2009,1617.0,1068,752,2,1,3,7,3,641.0,4526,370,40,30,319795,3437.0,2.5,129,1,1,440,18200,34370.0,12.675438571486382,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
